Garhshankar	India	31.21537	76.14149
Garhwa	India	24.16002	83.80755
Garhākota	India	23.7791	79.14321
Gariadhar	India	21.53889	71.57737
Garibaldi	Brazil	-29.25611	-51.53361
Garimellapadu	India	17.53895	80.62246
Garissa	Kenya	-0.45275	39.64601
Gariāband	India	20.63323	82.06221
Garko	Nigeria	10.17506	11.16458
Garland	United States	32.91262	-96.63888
Garlasco	Italy	45.1954	8.92314
Garliava	Lithuania	54.82139	23.8713
Garmdarreh	Iran	35.74803	51.06865
Garmisch-Partenkirchen	Germany	47.49209	11.09576
Garmsār	Iran	35.21824	52.34085
Garneau	Canada	53.52083	-113.5125
Garner	United States	35.71126	-78.61417
Garnet	United States	33.927	-116.477
Garni	Armenia	40.11931	44.73442
Garoowe	Somalia	8.40207	48.48284
Garopaba	Brazil	-28.02333	-48.61333
Garot	India	24.32342	75.65204
Garoua	Cameroon	9.30143	13.39771
Garoua Boulaï	Cameroon	5.88333	14.55
Garrafão do Norte	Brazil	-1.93417	-47.0525
Garrel	Germany	52.95483	8.02635
Garrett	United States	41.34949	-85.13553
Garrison	United States	39.40594	-76.76053
Garrucha	Spain	37.18141	-1.82252
Garrā	India	21.80921	80.14108
Garsen	Kenya	-2.26645	40.10975
Garstang	United Kingdom	53.90081	-2.77417
Garston	United Kingdom	53.33333	-2.9
Garswood	United Kingdom	53.48878	-2.67224
Gartenstadt	Germany	49.45937	8.40377
Garuhapé	Argentina	-26.82116	-54.95774
Garupá	Argentina	-27.48315	-55.82924
Garut	Indonesia	-7.245	107.921
Garuva	Brazil	-26.02667	-48.855
Garwolin	Poland	51.89747	21.61466
Gary	United States	41.59337	-87.34643
Garzón	Colombia	2.19593	-75.62777
Garça	Brazil	-22.21056	-49.65611
Garéoult	France	43.32833	6.04616
Garðabær	Iceland	64.08865	-21.92298
Gas City	United States	40.48726	-85.61303
Gasa	Bhutan	27.90372	89.72689
GaSekhaolelo	South Africa	-23.95524	28.98335
Gashua	Nigeria	12.87398	11.04057
Gaspar	Brazil	-26.93139	-48.95889
Gaspar Hernández	Dominican Republic	19.62748	-70.27772
Gasparillo	Trinidad and Tobago	10.31704	-61.42603
Gasperich	Luxembourg	49.58556	6.12306
Gaspé	Canada	48.83341	-64.48194
Gassino Torinese	Italy	45.12907	7.82934
Gassol	Nigeria	8.53535	10.44615
Gasteiz / Vitoria	Spain	42.84998	-2.67268
Gastonia	United States	35.26208	-81.1873
Gastown	Canada	49.28513	-123.11168
Gastoúni	Greece	37.85	21.25
Gasuba	Ethiopia	6.71667	37.56667
Gata de Gorgos	Spain	38.77443	0.08538
Gatak	Indonesia	-7.59083	110.70444
Gatchina	Russia	59.57639	30.12833
Gates-North Gates	United States	43.16547	-77.70066
Gateshead	United Kingdom	54.96209	-1.60168
Gatesville	United States	31.43516	-97.74391
Gateway	United States	26.57757	-81.75036
Gatineau	Canada	45.47723	-75.70164
Gatteo-Sant'Angelo	Italy	44.11194	12.39139
Gattinara	Italy	45.61309	8.36463
Gatton	Australia	-27.55873	152.27618
Gatumba	Burundi	-3.33333	29.25
Gatundu	Kenya	-1.05	36.9
Gatāb	Iran	36.43277	52.65867
Gau-Algesheim	Germany	49.95669	8.01569
Gauchy	France	49.82765	3.27371
Gaur	Nepal	26.76371	85.27659
Gaurama	Brazil	-27.58417	-52.09417
Gaurela	India	22.75449	81.90107
Gauribidanur	India	13.61072	77.51738
Gauripur	India	26.08334	89.96118
Gaurnadi	Bangladesh	22.97372	90.22376
Gautampura	India	22.98664	75.51921
Gautier	United States	30.38575	-88.61169
Gauting	Germany	48.06919	11.37703
Gavar	Armenia	40.35398	45.12386
Gavaravaram	India	16.71632	81.08308
Gavardo-Sopraponte	Italy	45.58939	10.44257
Gavere	Belgium	50.92917	3.66184
Gavirate	Italy	45.83707	8.72619
Gavrilov Posad	Russia	56.55894	40.12039
Gavrilov-Yam	Russia	57.30259	39.85263
Gavà	Spain	41.30605	2.00123
Gawanē	Ethiopia	10.16658	40.64689
Gawler	Australia	-34.60251	138.74902
Gawler East	Australia	-34.59889	138.7632
Gawān	India	28.41969	78.35186
Gay	Russia	51.47274	58.45155
Gaya	India	24.79686	85.00385
Gaya	Niger	11.88435	3.44919
Gaya	Nigeria	11.86064	9.0027
Gayduk	Russia	44.78489	37.7005
Gayéri	Burkina Faso	12.64824	0.49314
Gaz-e Borkhar	Iran	32.80482	51.62087
Gaza	Palestinian Territory	31.50161	34.46672
Gazahio	Ivory Coast	6.24409	-6.35457
Gazakh	Azerbaijan	41.09246	45.36561
Gazaoua	Niger	13.52578	7.91398
Gazi	Kenya	-4.42402	39.50588
Gaziantep	Turkey	37.05944	37.3825
Gazipaşa	Turkey	36.26942	32.31792
Gazipur	Bangladesh	23.99844	90.42234
Gazli	Uzbekistan	40.13111	63.45713
Gazojak	Turkmenistan	41.18746	61.4036
Gaztambide	Spain	40.43498	-3.71461
Gaé	Senegal	16.56667	-15.45
Gaúcha do Norte	Brazil	-13.24222	-53.07972
Gbabam	Ivory Coast	5.46651	-5.58678
Gbabo	Ivory Coast	7.12097	-6.76377
Gbadolite	Democratic Republic of the Congo	4.279	21.00284
Gbalébouo	Ivory Coast	5.73699	-6.34582
Gbapleu	Ivory Coast	6.47983	-7.16528
Gbarnga	Liberia	6.99543	-9.47122
Gbawe	Ghana	5.57692	-0.31038
Gbeugréhoa	Ivory Coast	6.20546	-6.33818
Gbeya	Ivory Coast	10.31053	-6.93507
Gbily	Ivory Coast	6.22964	-6.96934
Gbimanan	Ivory Coast	8.23371	-6.79954
Gbliglo	Ivory Coast	6.13533	-7.02576
Gblétia	Ivory Coast	5.6337	-6.62994
Gboko	Nigeria	7.32275	9.00108
Gbolouville	Ivory Coast	5.79408	-4.66127
Gbon	Ivory Coast	9.83238	-6.44716
Gbongan	Nigeria	7.47734	4.35351
Gbonkaha	Ivory Coast	9.11687	-6.89666
Gbéhigbly	Ivory Coast	7.25591	-7.05965
Gbétogo	Ivory Coast	8.12639	-6.94361
Gdańsk	Poland	54.35227	18.64912
Gdov	Russia	58.74439	27.81959
Gdyel	Algeria	35.78111	-0.42581
Gdynia	Poland	54.51889	18.53188
Gebeit	Sudan	21.06667	36.31667
Gebiley	Somalia	9.70028	43.62444
Gebog	Indonesia	-6.735	110.8444
Gebre Guracha	Ethiopia	9.8	38.4
Gebze	Turkey	40.80276	29.43068
Gecheng	China	31.94856	108.66073
Gedangan	Indonesia	-7.39083	112.72667
Gedangsa	Malaysia	3.73333	101.4
Gedeb	Ethiopia	9.5725	43.18139
Gedera	Israel	31.81456	34.77998
Gedern	Germany	50.42482	9.1984
Gediz	Turkey	38.99389	29.39131
Gedling	United Kingdom	52.97574	-1.07873
Gedzhukh	Russia	42.12786	48.06474
Geel	Belgium	51.16557	4.98917
Geelong	Australia	-38.14711	144.36069
Geelong city centre	Australia	-38.14996	144.36176
Geelong West	Australia	-38.13888	144.34842
Geertruidenberg	The Netherlands	51.70167	4.85694
Geeste	Germany	52.6	7.26667
Geesthacht	Germany	53.4366	10.37339
Geetbets	Belgium	50.89431	5.11199
Geghhovit	Armenia	40.10479	45.2855
Gehrden	Germany	52.31362	9.60033
Geidam	Nigeria	12.89439	11.92649
Geidorf	Austria	47.08393	15.444
Geilenkirchen	Germany	50.96745	6.11763
Geiro	Tanzania	-6.15	36.86667
Geiselhöring	Germany	48.82505	12.39649
Geisenfeld	Germany	48.68426	11.61233
Geisenhausen	Germany	48.47609	12.25817
Geisenheim	Germany	49.9847	7.96835
Geisingen	Germany	47.92504	8.65002
Geislingen	Germany	48.28768	8.81241
Geislingen an der Steige	Germany	48.62423	9.82736
Geispolsheim	France	48.51603	7.64825
Geita	Tanzania	-2.8725	32.2325
Geithain	Germany	51.05528	12.69674
Gejiu	China	23.36085	103.15372
Gekhi	Russia	43.16354	45.47238
Gela	Italy	37.07381	14.24038
Gelan	China	30.03589	107.11612
Gelang Patah	Malaysia	1.4484	103.5873
Geldermalsen	The Netherlands	51.88083	5.28889
Geldern	Germany	51.51908	6.32363
Geldrop	The Netherlands	51.42167	5.55972
Geleen	The Netherlands	50.97417	5.82917
Gelemso	Ethiopia	8.81667	40.51667
Gelendost	Turkey	38.12083	31.01528
Gelendzhik	Russia	44.58014	38.06646
Gelibolu	Turkey	40.40836	26.67174
Gelida	Spain	41.43333	1.86667
Gelinkaya	Turkey	37.41732	41.2695
Gelligaer	United Kingdom	51.66444	-3.25611
Gellérthegy	Hungary	47.48333	19.05
Gelnhausen	Germany	50.20164	9.18742
Gelnica	Slovakia	48.85584	20.93713
Gelsenkirchen	Germany	51.50508	7.09654
Geltendorf	Germany	48.11737	11.03216
Gelterkinden	Switzerland	47.46497	7.85174
Geluwe	Belgium	50.80978	3.07695
Gelves	Spain	37.33481	-6.02601
Gemas	Malaysia	2.5832	102.6117
Gembloux	Belgium	50.56149	4.69889
Gembu	Nigeria	6.72556	11.25652
Gemeinde Friedland	Germany	51.41667	9.93333
Gemena	Democratic Republic of the Congo	3.25651	19.77234
Gemencheh	Malaysia	2.5331	102.3989
Gemerek	Turkey	39.18342	36.07189
Gemert	The Netherlands	51.55583	5.69028
Geminiano	Brazil	-7.15778	-41.36111
Gemlik	Turkey	40.43094	29.15969
Gemona	Italy	46.27405	13.12237
Gemsbokspruit	South Africa	-25.40339	28.87862
Gemunde	Portugal	41.26766	-8.64515
Gemünden am Main	Germany	50.04946	9.70593
Genadendal	South Africa	-34.03779	19.56224
Genappe	Belgium	50.61173	4.45152
Genas	France	45.73131	5.00211
Gendt	The Netherlands	51.8775	5.97083
Genemuiden	The Netherlands	52.62333	6.04028
General Acha	Argentina	-37.37821	-64.60422
General Alvear	Argentina	-34.97747	-67.69618
General Belgrano	Argentina	-35.76842	-58.49444
General Cabrera	Argentina	-32.81048	-63.87213
General Carneiro	Brazil	-26.4275	-51.31556
General Conesa	Argentina	-40.10408	-64.45592
General Câmara	Brazil	-29.905	-51.76028
General Daniel Cerri	Argentina	-38.71937	-62.39531
General Emilio Aguinaldo	Philippines	14.18417	120.79583
General Fernández Oro	Argentina	-38.95297	-67.92489
General Güemes	Argentina	-24.67445	-65.0466
General José de San Martín	Argentina	-26.53643	-59.34138
General Juan Madariaga	Argentina	-37.00196	-57.13584
General La Madrid	Argentina	-37.24675	-61.26312
General Levalle	Argentina	-34.00719	-63.92334
General Luna	Philippines	13.6866	122.1709
General Mamerto Natividad	Philippines	15.6025	121.0515
General Miguel Alemán	Mexico	18.8921	-96.79665
General Mosconi	Argentina	-22.59617	-63.811
General Pacheco	Argentina	-34.45256	-58.64312
General Pico	Argentina	-35.6593	-63.75787
General Pinedo	Argentina	-27.32534	-61.28101
General Ramírez	Argentina	-32.17718	-60.20172
General Roca	Argentina	-39.03333	-67.58333
General Salgado	Brazil	-20.64833	-50.36056
General Salipada K. Pendatun	Philippines	6.82626	124.72171
General Sampaio	Brazil	-4.05278	-39.45444
General Santos	Philippines	6.11278	125.17167
General Tinio	Philippines	15.35075	121.04773
General Toshevo	Bulgaria	43.70123	28.03787
General Trias	Philippines	14.38694	120.88167
General Villegas	Argentina	-35.03264	-63.01484
General Zuazua	Mexico	25.89598	-100.1078
General Ángel Flores (La Palma)	Mexico	24.81917	-107.65667
Generalenbuurt	The Netherlands	51.46232	5.48137
Geneseo	United States	42.7959	-77.81695
Genet	Ethiopia	9.06667	38.5
Geneva	Switzerland	46.20222	6.14569
Geneva	United States	41.88753	-88.30535
Gengenbach	Germany	48.40476	8.01433
Gengqing	China	31.81668	98.5806
Genhe	China	50.78333	121.51667
Genk	Belgium	50.965	5.50082
Genlis	France	47.24203	5.22415
Gennep	The Netherlands	51.69833	5.97361
Gennevilliers	France	48.93333	2.3
Genoa	Italy	44.40478	8.94439
Genoa	United States	42.09725	-88.69287
Gent	Belgium	51.05	3.71667
Gentbrugge	Belgium	51.03692	3.76509
Genteng	Indonesia	-8.36667	114.15
Genthin	Germany	52.40668	12.1592
Gentilly	France	48.81294	2.3417
Gentio do Ouro	Brazil	-11.42889	-42.50278
Genval	Belgium	50.72162	4.49375
Genzano di Lucania	Italy	40.84589	16.03124
Genzano di Roma	Italy	41.70706	12.68904
Genç	Turkey	38.74773	40.55343
Geoagiu	Romania	45.91667	23.2
Geoje	South Korea	34.81379	128.70556
George	South Africa	-33.963	22.46173
George Hill	Anguilla	18.19939	-63.0665
George Town	Bahamas	23.51616	-75.78665
George Town	Cayman Islands	19.2866	-81.37436
George Town	Malaysia	5.41123	100.33543
Georgensgmünd	Germany	49.18972	11.01667
Georgenthal	Germany	50.83205	10.66266
Georges Hall	Australia	-33.90879	150.98852
Georgetown	Canada	43.65011	-79.91634
Georgetown	Guyana	6.80448	-58.15527
Georgetown	Saint Helena	-7.92861	-14.41194
Georgetown	Saint Vincent and the Grenadines	13.28054	-61.1185
Georgetown	United States	30.63269	-97.67723
Georgia Avenue / Walter Reed	United States	38.98256	-77.0263
Georgiyevsk	Russia	44.1494	43.47019
Georgiyevskaya	Russia	44.11139	43.49222
Georgsmarienhütte	Germany	52.20296	8.0448
Gera	Germany	50.88029	12.08187
Geraardsbergen	Belgium	50.77343	3.88223
Geraldton	Australia	-28.77897	114.61459
Gerasdorf bei Wien	Austria	48.29447	16.46765
Gerbole	Italy	45.00115	7.5067
Gerbrunn	Germany	49.77528	9.99361
Gercüş	Turkey	37.56249	41.37753
Gerede	Turkey	40.80083	32.19694
Gereida	Sudan	11.27543	25.14026
Gerena	Spain	37.52957	-6.15479
Gerenzano	Italy	45.63967	9.00104
Gereshk	Afghanistan	31.82089	64.57005
Geretsried	Germany	47.85775	11.48054
Gergebil’	Russia	42.50472	47.06611
Gerik	Malaysia	5.41667	101.13333
Gerimari Chapori	India	26.42783	92.02511
Gering	United States	41.8258	-103.6605
Geringswalde	Germany	51.07677	12.90725
Gerisek	Malaysia	2.2097	102.7095
Gerlingen	Germany	48.79954	9.06316
Germantown	United States	39.17316	-77.27165
Germasógeia	Cyprus	34.72073	33.08447
Germenchuk	Russia	43.1857	45.921
Germencik	Turkey	37.87056	27.60283
Germering	Germany	48.13392	11.3765
Germersheim	Germany	49.2144	8.36687
Germiston	South Africa	-26.23481	28.17665
Germī	Iran	39.0215	48.0801
Gernika-Lumo	Spain	43.31667	-2.68333
Gernsbach	Germany	48.77034	8.34306
Gernsheim	Germany	49.75305	8.48859
Gero	Japan	35.8	137.23333
Gerolstein	Germany	50.22224	6.65984
Gerolzhofen	Germany	49.90025	10.34832
Gerona	Philippines	15.6065	120.5978
Geroskipou	Cyprus	34.76091	32.44844
Gerrards Cross	United Kingdom	51.5861	-0.55543
Gersfeld	Germany	50.45138	9.91422
Gersheim	Germany	49.15	7.2
Gerstetten	Germany	48.62254	10.01984
Gersthofen	Germany	48.42432	10.87273
Gerzat	France	45.82581	3.14473
Gerze	Turkey	41.80361	35.20111
Gerāsh	Iran	27.66966	54.13586
Gescher	Germany	51.954	7.00481
Geseke	Germany	51.64091	8.5109
Gessate	Italy	45.54838	9.43775
Gesundbrunnen	Germany	52.55035	13.39139
Gesves	Belgium	50.40146	5.07457
Getafe	Spain	40.30571	-3.73295
Gettorf	Germany	54.40697	9.97803
Gettysburg	United States	39.83093	-77.2311
Getulina	Brazil	-21.79861	-49.92861
Getxo	Spain	43.35689	-3.01146
Getúlio Vargas	Brazil	-27.89028	-52.2275
Geva Binyamin	Palestinian Territory	31.85031	35.27405
Gevaş	Turkey	38.2921	43.10189
Gevelsberg	Germany	51.31971	7.3392
Gevgelija	North Macedonia	41.14289	22.50108
Gevrai	India	19.26372	75.75007
Gex	France	46.33323	6.05766
Geylang	Singapore	1.31953	103.88689
Geylegphug	Bhutan	26.86833	90.48778
Geytepe	Azerbaijan	39.11998	48.59383
Geyve	Turkey	40.5075	30.2925
Gfangen	Austria	47.3819	16.1011
Ghadames	Libya	30.13366	9.50072
Ghafsaï	Morocco	34.62799	-4.91266
Ghagga	India	30.01975	76.10408
Ghanaur	India	30.33092	76.61203
Ghanpur	India	17.85	79.36667
Ghansor	India	22.65976	79.95013
Ghantapada	India	20.93453	85.18788
Ghanteshvar	India	22.33637	70.75301
Ghanzi	Botswana	-21.69785	21.64581
Gharaunda	India	29.53692	76.97142
Gharavŭtí	Tajikistan	37.56703	68.44668
Ghardaïa	Algeria	32.49094	3.67347
Ghardimaou	Tunisia	36.44788	8.4413
Gharghoda	India	22.17427	83.3517
Gharo	Pakistan	24.74182	67.58534
Gharonda Neemka Bangar	India	28.61644	77.288
Gharqābād	Iran	35.10862	49.83181
Gharroli	India	28.6167	77.33207
Gharyan	Libya	32.17222	13.02028
Ghat	Libya	24.96334	10.18003
Ghatal Mahaniawas	India	28.22119	76.84055
Ghatkesar	India	17.45081	78.68366
Ghaura	India	24.50588	79.07813
Ghauspur	Pakistan	28.13882	69.08245
Ghayl Bā Wazīr	Yemen	14.77611	49.36611
Ghazaouet	Algeria	35.09579	-1.85772
Ghazieh	Lebanon	33.5175	35.36889
Ghazni	Afghanistan	33.55391	68.42096
Ghazīpur	India	25.58333	83.58526
Ghedi	Italy	45.40204	10.27681
Gheora	India	28.69408	77.00156
Gheorgheni	Romania	46.72292	25.60055
Gherla	Romania	47.03333	23.91667
Gherăeşti	Romania	47.01667	26.81667
Ghidigeni	Romania	46.05	27.5
Ghim Moh	Singapore	1.31111	103.78778
Ghimeş-Făget	Romania	46.58333	26.06667
Ghinnir	Ethiopia	7.13952	40.71083
Ghiror	India	27.18912	78.79312
Ghisalba	Italy	45.59354	9.75765
Ghitorni	India	28.49478	77.14403
Ghlin	Belgium	50.47313	3.90289
Ghogaon	India	21.91622	75.74734
Ghogardīha	India	26.27986	86.47001
Ghogha	India	21.68813	72.2763
Ghoh	India	32.32989	75.67484
Ghomrassen	Tunisia	33.05936	10.33712
Ghorabandha	India	22.7724	86.27109
Ghoradongri	India	22.12426	77.99967
Ghormach	Afghanistan	35.73062	63.78264
Ghorāwal	India	24.75459	82.77965
Ghosī	India	26.10587	83.5393
Ghoti Budrukh	India	19.71641	73.62821
Ghotki	Pakistan	28.00437	69.31569
Ghubaysh	Sudan	12.15	27.35
Ghugus	India	19.9381	79.11192
Ghulewadi	India	19.6031	74.19356
Ghulja	China	43.91515	81.32151
Ghumārwīn	India	31.44166	76.71509
Ghāghrā	India	23.26659	84.55297
Ghātampur	India	26.15272	80.16803
Ghātanji	India	20.14183	78.31333
Ghātsīla	India	22.58531	86.47682
Ghātāl	India	22.66244	87.73399
Ghāziābād	India	28.66535	77.43915
Ghāzīpur	India	25.09832	86.66033
Gia Hanh	Vietnam	18.42446	105.68717
Gia Lâm	Vietnam	21.02	105.939
Gia Nghĩa	Vietnam	12.00423	107.69074
Giaginskaya	Russia	44.86208	40.07195
Giannitsá	Greece	40.79194	22.4075
Giardinetti-Tor Vergata	Italy	41.85305	12.61853
Giardini-Naxos	Italy	37.82755	15.26713
Giarmata	Romania	45.83833	21.31083
Giarre	Italy	37.7244	15.18165
Giaveno	Italy	45.04435	7.34722
Gibara	Cuba	21.10982	-76.13031
Gibong	Philippines	11.86338	122.03941
Gibraleón	Spain	37.37628	-6.96895
Gibraltar	Gibraltar	36.14474	-5.35257
Gibsons	Canada	49.39539	-123.50555
Gibsonton	United States	27.85364	-82.38259
Gibsonville	United States	36.10569	-79.54225
Giddalūr	India	15.37439	78.92609
Giddarbāha	India	30.19953	74.66627
Giddings	United States	30.18272	-96.93637
Gidi	India	23.69086	85.36413
Gidrotorf	Russia	56.47562	43.53813
Gien	France	47.69332	2.63094
Giengen an der Brenz	Germany	48.62219	10.24312
Gierłoż	Poland	54.08134	21.49551
Giesen	Germany	52.19716	9.8989
Gießen	Germany	50.58727	8.67554
Giessendam	The Netherlands	51.83257	4.83583
Gif-sur-Yvette	France	48.68333	2.13333
Giffnock	United Kingdom	55.80373	-4.29488
Giffoni Valle Piana	Italy	40.71811	14.94235
Gifford	United States	27.67531	-80.40922
Gifhorn	Germany	52.47774	10.5511
Gifu	Japan	35.42291	136.76039
Gig Harbor	United States	47.32926	-122.58013
Gigant	Russia	46.50665	41.34185
Gigante	Colombia	2.38678	-75.54736
Gignac	France	43.65207	3.55096
Gignac-la-Nerthe	France	43.39287	5.23586
Gihombo	Rwanda	-2.21896	29.2343
Gijang	South Korea	35.24417	129.21389
Gijón	Spain	43.53573	-5.66152
Gikongoro	Rwanda	-2.46397	29.57389
Gil	India	30.84692	75.86362
Gilbert	United States	33.35283	-111.78903
Gilberts	United States	42.10336	-88.37286
Gilbués	Brazil	-9.83167	-45.34389
Gilching	Germany	48.10755	11.2936
Gilford	United States	43.54758	-71.40674
Gilgil	Kenya	-0.50397	36.31845
Gilgit	Pakistan	35.91869	74.31245
Gilleleje	Denmark	56.12196	12.31056
Gillette	United States	44.29109	-105.50222
Gillingham	United Kingdom	51.38914	0.54863
Gilly	Belgium	50.42449	4.4789
Gilmer	United States	32.72875	-94.94244
Gilroy	United States	37.00578	-121.56828
Gilze	The Netherlands	51.54417	4.94028
Gilău	Romania	46.73245	23.36174
Gimbi	Ethiopia	9.17031	35.83491
Gimcheon	South Korea	36.12176	128.11981
Gimja Bēt Maryam	Ethiopia	10.85	36.88333
Gimpo-si	South Korea	37.62361	126.71417
Ginan	Japan	35.38834	136.78483
Ginebra	Colombia	3.72461	-76.26675
Gines	Spain	37.38647	-6.07729
Gingee	India	12.25282	79.41727
Gingelom	Belgium	50.74792	5.13422
Gingoog	Philippines	8.82778	125.09972
Ginja Bet	Ethiopia	10.85029	36.89277
Ginneken	The Netherlands	51.56593	4.7931
Ginosa	Italy	40.5769	16.75655
Ginowan	Japan	26.26265	127.76147
Ginoza	Japan	26.4829	127.97779
Ginsheim-Gustavsburg	Germany	49.9711	8.34532
Gio Linh	Vietnam	16.9248	107.08438
Gioia del Colle	Italy	40.79968	16.92298
Gioia Tauro	Italy	38.4251	15.8975
Gioiosa Ionica	Italy	38.32723	16.30407
Gion	Japan	34.43333	132.46667
Giovinazzo	Italy	41.185	16.67054
Giporlos	Philippines	11.12	125.44944
Gipsy Hill	United Kingdom	51.42742	-0.092
Girard	United States	41.15395	-80.70147
Girard Estate	United States	39.92345	-75.18462
Girardot City	Colombia	4.30079	-74.80754
Girau do Ponciano	Brazil	-9.88417	-36.82889
Giresun	Turkey	40.91698	38.38741
Girey	Russia	45.4012	40.6587
Girga	Egypt	26.33721	31.89295
Giridih	India	24.18622	86.30875
Girifalco	Italy	38.82594	16.42688
Giriftu	Kenya	2.00039	39.75191
Girona	Spain	41.98311	2.82493
Girov	Romania	46.95	26.51667
Girraween	Australia	-33.799	150.943
Girrawheen	Australia	-31.84103	115.83978
Giruá	Brazil	-28.02833	-54.34972
Girvan	United Kingdom	55.24255	-4.85551
Girón	Colombia	7.0682	-73.16981
Gisborne	Australia	-37.48858	144.59421
Gisborne	New Zealand	-38.65333	178.00417
Gisenyi	Rwanda	-1.70278	29.25639
Gislaved	Sweden	57.3044	13.54078
Gisors	France	49.28178	1.7801
Gistel	Belgium	51.15612	2.96387
Gitarama	Rwanda	-2.07444	29.75667
Gitega	Burundi	-3.42708	29.92463
Gitesi	Rwanda	-2.1139	29.4022
Githiga A	Kenya	-1.08693	36.73405
Githunguri	Kenya	-1.29996	36.99047
Giubiasco	Switzerland	46.17246	9.00793
Giudecca	Italy	45.42477	12.32906
Giugliano in Campania	Italy	40.92849	14.20197
Giulianova	Italy	42.75381	13.9665
Giurgiu	Romania	43.88664	25.9627
Giussano	Italy	45.70004	9.2089
Giv'at Shmuel	Israel	32.07817	34.84858
Giv`at H̱ananya	Israel	31.76667	35.23333
Givat Zeev	Palestinian Territory	31.86145	35.16861
Givatayim	Israel	32.07225	34.81253
Givet	France	50.13796	4.82545
Givors	France	45.59063	4.76878
Givrag	Azerbaijan	39.39939	45.11513
Giyani	South Africa	-23.30246	30.71868
Giza	Egypt	30.00944	31.20861
Gizel’	Russia	43.04	44.57083
Gizilhajili	Azerbaijan	40.57723	46.85776
Gizo	Solomon Islands	-8.10303	156.84186
Giá Rai	Vietnam	9.23444	105.45833
Giánnouli	Greece	39.66717	22.39597
Gières	France	45.17997	5.78935
Giżycko	Poland	54.03811	21.76441
Giảng Võ	Vietnam	21.03066	105.81252
Gjakovë	Kosovo	42.38028	20.43083
Gjellerup	Denmark	56.15683	10.13008
Gjilan	Kosovo	42.46045	21.46986
Gjirokastër	Albania	40.07583	20.13889
Gjorče Petro	North Macedonia	42.00778	21.35306
Gjøvik	Norway	60.79574	10.69155
Glabbeek	Belgium	50.87267	4.95615
Glace Bay	Canada	46.19695	-59.95698
Glad	Philippines	7.14833	124.51806
Gladbeck	Germany	51.57077	6.98593
Gladenbach	Germany	50.76847	8.58085
Gladesville	Australia	-33.83333	151.13333
Gladeview	United States	25.83926	-80.2356
Gladewater	United States	32.53653	-94.94272
Gladstone	Australia	-23.84852	151.25775
Gladstone	United States	39.20389	-94.55468
Gladstone Park	Australia	-37.68742	144.88675
Glamorgan	Canada	51.01775	-114.14675
Glan	Philippines	5.82417	125.20333
Gland	Switzerland	46.42082	6.2701
Glandorf	Germany	52.08474	7.99944
Glanerbrug	The Netherlands	52.21583	6.97083
Glanié	Ivory Coast	7.75948	-8.0813
Glanmire	Ireland	51.91583	-8.39972
Glarus	Switzerland	47.04057	9.06804
Glasgow	United Kingdom	55.86515	-4.25763
Glasgow	United States	36.99588	-85.91192
Glasgow Village	United States	38.75366	-90.19844
Glashütten	Germany	50.21667	8.4
Glassboro	United States	39.70289	-75.11184
Glassmanor	United States	38.819	-76.99859
Glastonbury	Canada	53.50332	-113.66985
Glastonbury	United Kingdom	51.14745	-2.72075
Glastonbury	United States	41.71232	-72.60815
Glastonbury Center	United States	41.70093	-72.59953
Glauchau	Germany	50.81987	12.54493
Glazoué	Benin	7.97252	2.22176
Glazov	Russia	58.14	52.65619
Glazunovka	Russia	52.50057	36.31997
Glebe	Australia	-33.87884	151.18426
Gleisdorf	Austria	47.10559	15.71011
Gleizé	France	45.98916	4.69708
Glen	United States	39.35632	-76.69066
Glen Allen	United States	37.66598	-77.50637
Glen Avon	United States	34.01168	-117.48477
Glen Burnie	United States	39.16261	-76.62469
Glen Cairn	Canada	45.29278	-75.88
Glen Carbon	United States	38.74838	-89.98316
Glen Cove	United States	40.86232	-73.63374
Glen Ellyn	United States	41.87753	-88.06701
Glen Innes	Australia	-29.73485	151.7385
Glen Innes	New Zealand	-36.8682	174.86019
Glen Iris	Australia	-37.86667	145.06667
Glen Oaks	United States	40.74705	-73.71152
Glen Parva	United Kingdom	52.58527	-1.17062
Glen Ridge	United States	40.80538	-74.20376
Glen Rock	United States	40.96288	-74.13292
Glen Waverley	Australia	-37.87811	145.16476
Glen Willow	United States	40.03483	-75.22574
Glenarden	United States	38.92928	-76.86164
Glenbrook	Canada	51.02971	-114.14561
Glencoe	South Africa	-28.17827	30.14702
Glencoe	United States	42.13503	-87.75812
Glendale	United States	33.53865	-112.18599
Glendale	Zimbabwe	-17.35514	31.06718
Glendale Heights	United States	41.9146	-88.06486
Glendene	New Zealand	-36.8882	174.64019
Glendenning	Australia	-33.7483	150.85411
Glendive	United States	47.10529	-104.71246
Glendora	United States	34.13612	-117.86534
Glendowie	New Zealand	-36.8582	174.87019
Gleneagle	United States	39.04527	-104.82442
Glenelg North	Australia	-34.9679	138.51751
Glenferrie	Australia	-37.83333	145.05
Glenfield	Australia	-33.96667	150.9
Glenfield	United Kingdom	52.6466	-1.19493
Glenfield Park	Australia	-35.13725	147.33285
Glenfield-Jane Heights	Canada	43.74564	-79.51347
Glengowrie	Australia	-34.98708	138.53674
Glenham-Belhar	United States	39.35003	-76.54858
Glenharvie	South Africa	-26.38989	27.61592
Glenhaven	Australia	-33.7	151.0
Glenmarie Estate	Malaysia	3.08333	101.58333
Glenmont	United States	39.05789	-77.0497
